product_id,store_id,snapshot_date,on_hand_qty,reorder_point,stock_status
PROD-000074,STORE-0007,2026-08-31,29,46,CRITICAL
PROD-000074,STORE-0008,2026-08-31,166,40,HEALTHY
PROD-000074,STORE-0009,2026-08-31,184,18,HEALTHY
PROD-000074,STORE-0010,2026-08-31,110,33,HEALTHY
PROD-000074,STORE-0011,2026-08-31,227,19,HEALTHY
PROD-000074,STORE-0012,2026-08-31,105,26,HEALTHY
PROD-000075,STORE-0001,2026-08-31,211,34,HEALTHY
PROD-000075,STORE-0002,2026-08-31,102,31,HEALTHY
PROD-000075,STORE-0003,2026-08-31,186,11,HEALTHY
PROD-000075,STORE-0004,2026-08-31,80,32,HEALTHY
PROD-000075,STORE-0005,2026-08-31,80,47,LOW
PROD-000075,STORE-0006,2026-08-31,65,28,HEALTHY
PROD-000075,STORE-0007,2026-08-31,244,14,HEALTHY
PROD-000075,STORE-0008,2026-08-31,175,35,HEALTHY
PROD-000075,STORE-0009,2026-08-31,17,10,LOW
PROD-000075,STORE-0010,2026-08-31,212,10,HEALTHY
PROD-000075,STORE-0011,2026-08-31,23,32,CRITICAL
PROD-000075,STORE-0012,2026-08-31,24,28,CRITICAL
PROD-000076,STORE-0001,2026-08-31,207,13,HEALTHY
PROD-000076,STORE-0002,2026-08-31,142,8,HEALTHY
PROD-000076,STORE-0003,2026-08-31,150,40,HEALTHY
PROD-000076,STORE-0004,2026-08-31,143,26,HEALTHY
PROD-000076,STORE-0005,2026-08-31,171,12,HEALTHY
PROD-000076,STORE-0006,2026-08-31,105,27,HEALTHY
PROD-000076,STORE-0007,2026-08-31,223,47,HEALTHY
PROD-000076,STORE-0008,2026-08-31,240,32,HEALTHY
PROD-000076,STORE-0009,2026-08-31,222,8,HEALTHY
PROD-000076,STORE-0010,2026-08-31,247,23,HEALTHY
PROD-000076,STORE-0011,2026-08-31,153,24,HEALTHY
PROD-000076,STORE-0012,2026-08-31,90,11,HEALTHY
PROD-000077,STORE-0001,2026-08-31,147,37,HEALTHY
PROD-000077,STORE-0002,2026-08-31,54,14,HEALTHY
PROD-000077,STORE-0003,2026-08-31,168,35,HEALTHY
PROD-000077,STORE-0004,2026-08-31,57,11,HEALTHY
PROD-000077,STORE-0005,2026-08-31,89,40,HEALTHY
PROD-000077,STORE-0006,2026-08-31,94,12,HEALTHY
PROD-000077,STORE-0007,2026-08-31,195,22,HEALTHY
PROD-000077,STORE-0008,2026-08-31,146,19,HEALTHY
PROD-000077,STORE-0009,2026-08-31,206,32,HEALTHY
PROD-000077,STORE-0010,2026-08-31,216,40,HEALTHY
PROD-000077,STORE-0011,2026-08-31,249,44,HEALTHY
PROD-000077,STORE-0012,2026-08-31,157,48,HEALTHY
PROD-000078,STORE-0001,2026-08-31,164,40,HEALTHY
PROD-000078,STORE-0002,2026-08-31,6,43,CRITICAL
PROD-000078,STORE-0003,2026-08-31,237,47,HEALTHY
PROD-000078,STORE-0004,2026-08-31,212,49,HEALTHY
PROD-000078,STORE-0005,2026-08-31,68,6,HEALTHY
PROD-000078,STORE-0006,2026-08-31,46,22,HEALTHY
PROD-000078,STORE-0007,2026-08-31,179,24,HEALTHY
PROD-000078,STORE-0008,2026-08-31,235,26,HEALTHY
PROD-000078,STORE-0009,2026-08-31,89,5,HEALTHY
PROD-000078,STORE-0010,2026-08-31,46,14,HEALTHY
PROD-000078,STORE-0011,2026-08-31,144,47,HEALTHY
PROD-000078,STORE-0012,2026-08-31,102,9,HEALTHY
PROD-000079,STORE-0001,2026-08-31,36,45,CRITICAL
PROD-000079,STORE-0002,2026-08-31,248,6,HEALTHY
PROD-000079,STORE-0003,2026-08-31,23,38,CRITICAL
PROD-000079,STORE-0004,2026-08-31,55,29,LOW
PROD-000079,STORE-0005,2026-08-31,107,34,HEALTHY
PROD-000079,STORE-0006,2026-08-31,87,15,HEALTHY
PROD-000079,STORE-0007,2026-08-31,94,24,HEALTHY
PROD-000079,STORE-0008,2026-08-31,184,25,HEALTHY
PROD-000079,STORE-0009,2026-08-31,198,41,HEALTHY
PROD-000079,STORE-0010,2026-08-31,152,10,HEALTHY
PROD-000079,STORE-0011,2026-08-31,226,8,HEALTHY
PROD-000079,STORE-0012,2026-08-31,39,15,HEALTHY
PROD-000080,STORE-0001,2026-08-31,193,44,HEALTHY
PROD-000080,STORE-0002,2026-08-31,12,48,CRITICAL
PROD-000080,STORE-0003,2026-08-31,20,22,CRITICAL
PROD-000080,STORE-0004,2026-08-31,113,47,HEALTHY
PROD-000080,STORE-0005,2026-08-31,108,36,HEALTHY
PROD-000080,STORE-0006,2026-08-31,155,33,HEALTHY
PROD-000080,STORE-0007,2026-08-31,106,22,HEALTHY
PROD-000080,STORE-0008,2026-08-31,55,37,LOW
PROD-000080,STORE-0009,2026-08-31,29,27,LOW
PROD-000080,STORE-0010,2026-08-31,110,12,HEALTHY
PROD-000080,STORE-0011,2026-08-31,72,48,LOW
PROD-000080,STORE-0012,2026-08-31,173,42,HEALTHY
PROD-000081,STORE-0001,2026-08-31,124,38,HEALTHY
PROD-000081,STORE-0002,2026-08-31,170,24,HEALTHY
PROD-000081,STORE-0003,2026-08-31,11,19,CRITICAL
PROD-000081,STORE-0004,2026-08-31,101,43,HEALTHY
PROD-000081,STORE-0005,2026-08-31,14,5,HEALTHY
PROD-000081,STORE-0006,2026-08-31,52,24,HEALTHY
PROD-000081,STORE-0007,2026-08-31,242,18,HEALTHY
PROD-000081,STORE-0008,2026-08-31,196,13,HEALTHY
PROD-000081,STORE-0009,2026-08-31,195,21,HEALTHY
PROD-000081,STORE-0010,2026-08-31,74,25,HEALTHY
PROD-000081,STORE-0011,2026-08-31,30,5,HEALTHY
PROD-000081,STORE-0012,2026-08-31,127,32,HEALTHY
PROD-000082,STORE-0001,2026-08-31,44,13,HEALTHY
PROD-000082,STORE-0002,2026-08-31,97,39,HEALTHY
PROD-000082,STORE-0003,2026-08-31,180,19,HEALTHY
PROD-000082,STORE-0004,2026-08-31,128,40,HEALTHY
PROD-000082,STORE-0005,2026-08-31,213,47,HEALTHY
PROD-000082,STORE-0006,2026-08-31,206,27,HEALTHY
PROD-000082,STORE-0007,2026-08-31,18,30,CRITICAL
PROD-000082,STORE-0008,2026-08-31,220,7,HEALTHY
PROD-000082,STORE-0009,2026-08-31,111,6,HEALTHY
PROD-000082,STORE-0010,2026-08-31,117,9,HEALTHY
PROD-000082,STORE-0011,2026-08-31,220,25,HEALTHY
PROD-000082,STORE-0012,2026-08-31,147,32,HEALTHY
PROD-000083,STORE-0001,2026-08-31,146,30,HEALTHY
PROD-000083,STORE-0002,2026-08-31,181,45,HEALTHY
PROD-000083,STORE-0003,2026-08-31,106,23,HEALTHY
PROD-000083,STORE-0004,2026-08-31,29,30,CRITICAL
PROD-000083,STORE-0005,2026-08-31,5,25,CRITICAL
PROD-000083,STORE-0006,2026-08-31,43,44,CRITICAL
PROD-000083,STORE-0007,2026-08-31,117,49,HEALTHY
PROD-000083,STORE-0008,2026-08-31,235,28,HEALTHY
PROD-000083,STORE-0009,2026-08-31,22,32,CRITICAL
PROD-000083,STORE-0010,2026-08-31,216,11,HEALTHY
PROD-000083,STORE-0011,2026-08-31,62,32,LOW
PROD-000083,STORE-0012,2026-08-31,150,30,HEALTHY
PROD-000084,STORE-0001,2026-08-31,134,10,HEALTHY
PROD-000084,STORE-0002,2026-08-31,101,24,HEALTHY
PROD-000084,STORE-0003,2026-08-31,190,26,HEALTHY
PROD-000084,STORE-0004,2026-08-31,56,26,HEALTHY
PROD-000084,STORE-0005,2026-08-31,199,15,HEALTHY
PROD-000084,STORE-0006,2026-08-31,19,37,CRITICAL
PROD-000084,STORE-0007,2026-08-31,162,12,HEALTHY
PROD-000084,STORE-0008,2026-08-31,135,37,HEALTHY
PROD-000084,STORE-0009,2026-08-31,49,27,LOW
PROD-000084,STORE-0010,2026-08-31,89,46,LOW
PROD-000084,STORE-0011,2026-08-31,208,14,HEALTHY
PROD-000084,STORE-0012,2026-08-31,60,11,HEALTHY
PROD-000085,STORE-0001,2026-08-31,37,21,LOW
PROD-000085,STORE-0002,2026-08-31,50,16,HEALTHY
PROD-000085,STORE-0003,2026-08-31,154,14,HEALTHY
PROD-000085,STORE-0004,2026-08-31,194,46,HEALTHY
PROD-000085,STORE-0005,2026-08-31,19,16,LOW
PROD-000085,STORE-0006,2026-08-31,243,45,HEALTHY
PROD-000085,STORE-0007,2026-08-31,126,34,HEALTHY
PROD-000085,STORE-0008,2026-08-31,193,41,HEALTHY
PROD-000085,STORE-0009,2026-08-31,194,42,HEALTHY
PROD-000085,STORE-0010,2026-08-31,114,48,HEALTHY
PROD-000085,STORE-0011,2026-08-31,236,41,HEALTHY
PROD-000085,STORE-0012,2026-08-31,164,45,HEALTHY
PROD-000086,STORE-0001,2026-08-31,159,25,HEALTHY
PROD-000086,STORE-0002,2026-08-31,221,45,HEALTHY
PROD-000086,STORE-0003,2026-08-31,80,14,HEALTHY
PROD-000086,STORE-0004,2026-08-31,112,9,HEALTHY
PROD-000086,STORE-0005,2026-08-31,120,33,HEALTHY
PROD-000086,STORE-0006,2026-08-31,161,24,HEALTHY
PROD-000086,STORE-0007,2026-08-31,203,22,HEALTHY
PROD-000086,STORE-0008,2026-08-31,151,8,HEALTHY
PROD-000086,STORE-0009,2026-08-31,90,37,HEALTHY
PROD-000086,STORE-0010,2026-08-31,18,24,CRITICAL
PROD-000086,STORE-0011,2026-08-31,118,33,HEALTHY
PROD-000086,STORE-0012,2026-08-31,9,8,LOW
PROD-000087,STORE-0001,2026-08-31,94,23,HEALTHY
PROD-000087,STORE-0002,2026-08-31,19,46,CRITICAL
PROD-000087,STORE-0003,2026-08-31,221,10,HEALTHY
PROD-000087,STORE-0004,2026-08-31,157,43,HEALTHY
PROD-000087,STORE-0005,2026-08-31,129,29,HEALTHY
PROD-000087,STORE-0006,2026-08-31,118,42,HEALTHY
PROD-000087,STORE-0007,2026-08-31,141,7,HEALTHY
PROD-000087,STORE-0008,2026-08-31,115,41,HEALTHY
PROD-000087,STORE-0009,2026-08-31,166,17,HEALTHY
PROD-000087,STORE-0010,2026-08-31,82,43,LOW
PROD-000087,STORE-0011,2026-08-31,121,37,HEALTHY
PROD-000087,STORE-0012,2026-08-31,38,8,HEALTHY
PROD-000088,STORE-0001,2026-08-31,115,11,HEALTHY
PROD-000088,STORE-0002,2026-08-31,207,26,HEALTHY
PROD-000088,STORE-0003,2026-08-31,182,10,HEALTHY
PROD-000088,STORE-0004,2026-08-31,129,46,HEALTHY
PROD-000088,STORE-0005,2026-08-31,44,7,HEALTHY
PROD-000088,STORE-0006,2026-08-31,63,50,LOW
PROD-000088,STORE-0007,2026-08-31,112,33,HEALTHY
PROD-000088,STORE-0008,2026-08-31,134,38,HEALTHY
PROD-000088,STORE-0009,2026-08-31,156,15,HEALTHY
PROD-000088,STORE-0010,2026-08-31,93,28,HEALTHY
PROD-000088,STORE-0011,2026-08-31,234,23,HEALTHY
PROD-000088,STORE-0012,2026-08-31,99,31,HEALTHY
PROD-000089,STORE-0001,2026-08-31,198,26,HEALTHY
PROD-000089,STORE-0002,2026-08-31,173,43,HEALTHY
PROD-000089,STORE-0003,2026-08-31,13,45,CRITICAL
PROD-000089,STORE-0004,2026-08-31,165,26,HEALTHY
PROD-000089,STORE-0005,2026-08-31,16,26,CRITICAL
PROD-000089,STORE-0006,2026-08-31,24,40,CRITICAL
PROD-000089,STORE-0007,2026-08-31,173,29,HEALTHY
PROD-000089,STORE-0008,2026-08-31,72,21,HEALTHY
PROD-000089,STORE-0009,2026-08-31,185,47,HEALTHY
PROD-000089,STORE-0010,2026-08-31,246,43,HEALTHY
PROD-000089,STORE-0011,2026-08-31,223,14,HEALTHY
PROD-000089,STORE-0012,2026-08-31,85,10,HEALTHY
PROD-000090,STORE-0001,2026-08-31,149,47,HEALTHY
PROD-000090,STORE-0002,2026-08-31,36,27,LOW
PROD-000090,STORE-0003,2026-08-31,79,46,LOW
PROD-000090,STORE-0004,2026-08-31,178,47,HEALTHY
PROD-000090,STORE-0005,2026-08-31,100,13,HEALTHY
PROD-000090,STORE-0006,2026-08-31,152,50,HEALTHY
PROD-000090,STORE-0007,2026-08-31,240,10,HEALTHY
PROD-000090,STORE-0008,2026-08-31,79,40,LOW
PROD-000090,STORE-0009,2026-08-31,96,46,HEALTHY
PROD-000090,STORE-0010,2026-08-31,202,26,HEALTHY
PROD-000090,STORE-0011,2026-08-31,208,13,HEALTHY
PROD-000090,STORE-0012,2026-08-31,171,49,HEALTHY
PROD-000091,STORE-0001,2026-08-31,212,48,HEALTHY
PROD-000091,STORE-0002,2026-08-31,233,38,HEALTHY
PROD-000091,STORE-0003,2026-08-31,23,46,CRITICAL
PROD-000091,STORE-0004,2026-08-31,171,32,HEALTHY
PROD-000091,STORE-0005,2026-08-31,130,28,HEALTHY
PROD-000091,STORE-0006,2026-08-31,4,28,CRITICAL
PROD-000091,STORE-0007,2026-08-31,79,16,HEALTHY
PROD-000091,STORE-0008,2026-08-31,243,18,HEALTHY
PROD-000091,STORE-0009,2026-08-31,87,36,HEALTHY
PROD-000091,STORE-0010,2026-08-31,49,19,HEALTHY
PROD-000091,STORE-0011,2026-08-31,35,14,HEALTHY
PROD-000091,STORE-0012,2026-08-31,19,23,CRITICAL
PROD-000092,STORE-0001,2026-08-31,216,11,HEALTHY
PROD-000092,STORE-0002,2026-08-31,129,39,HEALTHY
PROD-000092,STORE-0003,2026-08-31,213,38,HEALTHY
PROD-000092,STORE-0004,2026-08-31,9,47,CRITICAL
PROD-000092,STORE-0005,2026-08-31,86,44,LOW
PROD-000092,STORE-0006,2026-08-31,33,43,CRITICAL
PROD-000092,STORE-0007,2026-08-31,96,14,HEALTHY
PROD-000092,STORE-0008,2026-08-31,41,16,HEALTHY
PROD-000092,STORE-0009,2026-08-31,212,49,HEALTHY
PROD-000092,STORE-0010,2026-08-31,197,44,HEALTHY
PROD-000092,STORE-0011,2026-08-31,207,15,HEALTHY
PROD-000092,STORE-0012,2026-08-31,184,33,HEALTHY
PROD-000093,STORE-0001,2026-08-31,11,31,CRITICAL
PROD-000093,STORE-0002,2026-08-31,93,48,LOW
PROD-000093,STORE-0003,2026-08-31,184,20,HEALTHY
PROD-000093,STORE-0004,2026-08-31,248,33,HEALTHY
PROD-000093,STORE-0005,2026-08-31,156,23,HEALTHY
PROD-000093,STORE-0006,2026-08-31,192,33,HEALTHY
PROD-000093,STORE-0007,2026-08-31,59,39,LOW
PROD-000093,STORE-0008,2026-08-31,61,24,HEALTHY
PROD-000093,STORE-0009,2026-08-31,247,35,HEALTHY
PROD-000093,STORE-0010,2026-08-31,231,17,HEALTHY
PROD-000093,STORE-0011,2026-08-31,94,48,LOW
PROD-000093,STORE-0012,2026-08-31,242,41,HEALTHY
PROD-000094,STORE-0001,2026-08-31,112,34,HEALTHY
PROD-000094,STORE-0002,2026-08-31,196,23,HEALTHY
PROD-000094,STORE-0003,2026-08-31,199,29,HEALTHY
PROD-000094,STORE-0004,2026-08-31,128,38,HEALTHY
PROD-000094,STORE-0005,2026-08-31,107,15,HEALTHY
PROD-000094,STORE-0006,2026-08-31,209,17,HEALTHY
PROD-000094,STORE-0007,2026-08-31,205,43,HEALTHY
PROD-000094,STORE-0008,2026-08-31,35,21,LOW
PROD-000094,STORE-0009,2026-08-31,13,46,CRITICAL
PROD-000094,STORE-0010,2026-08-31,123,28,HEALTHY
PROD-000094,STORE-0011,2026-08-31,141,11,HEALTHY
PROD-000094,STORE-0012,2026-08-31,182,38,HEALTHY
PROD-000095,STORE-0001,2026-08-31,217,12,HEALTHY
PROD-000095,STORE-0002,2026-08-31,72,10,HEALTHY
PROD-000095,STORE-0003,2026-08-31,195,15,HEALTHY
PROD-000095,STORE-0004,2026-08-31,69,33,HEALTHY
PROD-000095,STORE-0005,2026-08-31,231,37,HEALTHY
PROD-000095,STORE-0006,2026-08-31,37,32,LOW
PROD-000095,STORE-0007,2026-08-31,23,19,LOW
PROD-000095,STORE-0008,2026-08-31,209,33,HEALTHY
PROD-000095,STORE-0009,2026-08-31,226,27,HEALTHY
PROD-000095,STORE-0010,2026-08-31,238,6,HEALTHY
PROD-000095,STORE-0011,2026-08-31,106,8,HEALTHY
PROD-000095,STORE-0012,2026-08-31,101,37,HEALTHY
PROD-000096,STORE-0001,2026-08-31,95,20,HEALTHY
PROD-000096,STORE-0002,2026-08-31,98,10,HEALTHY
PROD-000096,STORE-0003,2026-08-31,95,19,HEALTHY
PROD-000096,STORE-0004,2026-08-31,7,25,CRITICAL
PROD-000096,STORE-0005,2026-08-31,238,11,HEALTHY
PROD-000096,STORE-0006,2026-08-31,214,50,HEALTHY
PROD-000096,STORE-0007,2026-08-31,166,26,HEALTHY
PROD-000096,STORE-0008,2026-08-31,202,14,HEALTHY
PROD-000096,STORE-0009,2026-08-31,35,7,HEALTHY
PROD-000096,STORE-0010,2026-08-31,73,35,HEALTHY
PROD-000096,STORE-0011,2026-08-31,178,13,HEALTHY
PROD-000096,STORE-0012,2026-08-31,194,50,HEALTHY
PROD-000097,STORE-0001,2026-08-31,120,33,HEALTHY
PROD-000097,STORE-0002,2026-08-31,157,5,HEALTHY
PROD-000097,STORE-0003,2026-08-31,231,10,HEALTHY
PROD-000097,STORE-0004,2026-08-31,4,21,CRITICAL
PROD-000097,STORE-0005,2026-08-31,55,14,HEALTHY
PROD-000097,STORE-0006,2026-08-31,140,43,HEALTHY
PROD-000097,STORE-0007,2026-08-31,135,32,HEALTHY
PROD-000097,STORE-0008,2026-08-31,28,23,LOW
PROD-000097,STORE-0009,2026-08-31,60,24,HEALTHY
PROD-000097,STORE-0010,2026-08-31,31,8,HEALTHY
PROD-000097,STORE-0011,2026-08-31,61,31,LOW
PROD-000097,STORE-0012,2026-08-31,163,44,HEALTHY
PROD-000098,STORE-0001,2026-08-31,117,9,HEALTHY
PROD-000098,STORE-0002,2026-08-31,28,36,CRITICAL
PROD-000098,STORE-0003,2026-08-31,152,39,HEALTHY
PROD-000098,STORE-0004,2026-08-31,4,45,CRITICAL
PROD-000098,STORE-0005,2026-08-31,131,41,HEALTHY
PROD-000098,STORE-0006,2026-08-31,61,50,LOW
PROD-000098,STORE-0007,2026-08-31,36,23,LOW
PROD-000098,STORE-0008,2026-08-31,109,5,HEALTHY
PROD-000098,STORE-0009,2026-08-31,157,27,HEALTHY
PROD-000098,STORE-0010,2026-08-31,61,41,LOW
PROD-000098,STORE-0011,2026-08-31,106,16,HEALTHY
PROD-000098,STORE-0012,2026-08-31,170,47,HEALTHY
PROD-000099,STORE-0001,2026-08-31,21,38,CRITICAL
PROD-000099,STORE-0002,2026-08-31,249,28,HEALTHY
PROD-000099,STORE-0003,2026-08-31,17,38,CRITICAL
PROD-000099,STORE-0004,2026-08-31,139,37,HEALTHY
PROD-000099,STORE-0005,2026-08-31,201,37,HEALTHY
PROD-000099,STORE-0006,2026-08-31,141,6,HEALTHY
PROD-000099,STORE-0007,2026-08-31,99,35,HEALTHY
PROD-000099,STORE-0008,2026-08-31,11,45,CRITICAL
PROD-000099,STORE-0009,2026-08-31,99,28,HEALTHY
PROD-000099,STORE-0010,2026-08-31,64,6,HEALTHY
PROD-000099,STORE-0011,2026-08-31,91,9,HEALTHY
PROD-000099,STORE-0012,2026-08-31,88,20,HEALTHY
PROD-000100,STORE-0001,2026-08-31,187,47,HEALTHY
PROD-000100,STORE-0002,2026-08-31,160,11,HEALTHY
PROD-000100,STORE-0003,2026-08-31,197,42,HEALTHY
PROD-000100,STORE-0004,2026-08-31,188,26,HEALTHY
PROD-000100,STORE-0005,2026-08-31,34,7,HEALTHY
PROD-000100,STORE-0006,2026-08-31,90,39,HEALTHY
PROD-000100,STORE-0007,2026-08-31,86,46,LOW
PROD-000100,STORE-0008,2026-08-31,44,48,CRITICAL
PROD-000100,STORE-0009,2026-08-31,118,49,HEALTHY
PROD-000100,STORE-0010,2026-08-31,122,45,HEALTHY
PROD-000100,STORE-0011,2026-08-31,46,13,HEALTHY
PROD-000100,STORE-0012,2026-08-31,16,50,CRITICAL
PROD-000101,STORE-0001,2026-08-31,198,34,HEALTHY
PROD-000101,STORE-0002,2026-08-31,9,23,CRITICAL
PROD-000101,STORE-0003,2026-08-31,51,7,HEALTHY
PROD-000101,STORE-0004,2026-08-31,202,17,HEALTHY
PROD-000101,STORE-0005,2026-08-31,226,7,HEALTHY
PROD-000101,STORE-0006,2026-08-31,80,24,HEALTHY
PROD-000101,STORE-0007,2026-08-31,131,30,HEALTHY
PROD-000101,STORE-0008,2026-08-31,208,39,HEALTHY
PROD-000101,STORE-0009,2026-08-31,121,21,HEALTHY
PROD-000101,STORE-0010,2026-08-31,9,46,CRITICAL
PROD-000101,STORE-0011,2026-08-31,48,23,HEALTHY
PROD-000101,STORE-0012,2026-08-31,91,8,HEALTHY
PROD-000102,STORE-0001,2026-08-31,221,46,HEALTHY
PROD-000102,STORE-0002,2026-08-31,84,22,HEALTHY
PROD-000102,STORE-0003,2026-08-31,31,28,LOW
PROD-000102,STORE-0004,2026-08-31,111,30,HEALTHY
PROD-000102,STORE-0005,2026-08-31,190,33,HEALTHY
PROD-000102,STORE-0006,2026-08-31,229,29,HEALTHY
PROD-000102,STORE-0007,2026-08-31,86,16,HEALTHY
PROD-000102,STORE-0008,2026-08-31,127,49,HEALTHY
PROD-000102,STORE-0009,2026-08-31,127,28,HEALTHY
PROD-000102,STORE-0010,2026-08-31,236,38,HEALTHY
PROD-000102,STORE-0011,2026-08-31,68,10,HEALTHY
PROD-000102,STORE-0012,2026-08-31,186,32,HEALTHY
PROD-000103,STORE-0001,2026-08-31,20,32,CRITICAL
PROD-000103,STORE-0002,2026-08-31,154,16,HEALTHY
PROD-000103,STORE-0003,2026-08-31,139,23,HEALTHY
PROD-000103,STORE-0004,2026-08-31,82,11,HEALTHY
PROD-000103,STORE-0005,2026-08-31,20,25,CRITICAL
PROD-000103,STORE-0006,2026-08-31,169,23,HEALTHY
PROD-000103,STORE-0007,2026-08-31,78,33,HEALTHY
PROD-000103,STORE-0008,2026-08-31,154,50,HEALTHY
PROD-000103,STORE-0009,2026-08-31,109,15,HEALTHY
PROD-000103,STORE-0010,2026-08-31,176,33,HEALTHY
PROD-000103,STORE-0011,2026-08-31,89,33,HEALTHY
PROD-000103,STORE-0012,2026-08-31,10,27,CRITICAL
PROD-000104,STORE-0001,2026-08-31,157,32,HEALTHY
PROD-000104,STORE-0002,2026-08-31,70,45,LOW
PROD-000104,STORE-0003,2026-08-31,250,8,HEALTHY
PROD-000104,STORE-0004,2026-08-31,19,47,CRITICAL
PROD-000104,STORE-0005,2026-08-31,163,30,HEALTHY
PROD-000104,STORE-0006,2026-08-31,93,37,HEALTHY
PROD-000104,STORE-0007,2026-08-31,205,48,HEALTHY
PROD-000104,STORE-0008,2026-08-31,40,6,HEALTHY
PROD-000104,STORE-0009,2026-08-31,36,43,CRITICAL
PROD-000104,STORE-0010,2026-08-31,173,33,HEALTHY
PROD-000104,STORE-0011,2026-08-31,8,13,CRITICAL
PROD-000104,STORE-0012,2026-08-31,17,20,CRITICAL
PROD-000105,STORE-0001,2026-08-31,199,46,HEALTHY
PROD-000105,STORE-0002,2026-08-31,93,28,HEALTHY
PROD-000105,STORE-0003,2026-08-31,98,41,HEALTHY
PROD-000105,STORE-0004,2026-08-31,8,43,CRITICAL
PROD-000105,STORE-0005,2026-08-31,39,48,CRITICAL
PROD-000105,STORE-0006,2026-08-31,115,28,HEALTHY
PROD-000105,STORE-0007,2026-08-31,95,33,HEALTHY
PROD-000105,STORE-0008,2026-08-31,195,9,HEALTHY
PROD-000105,STORE-0009,2026-08-31,146,13,HEALTHY
PROD-000105,STORE-0010,2026-08-31,135,28,HEALTHY
PROD-000105,STORE-0011,2026-08-31,101,25,HEALTHY
PROD-000105,STORE-0012,2026-08-31,166,22,HEALTHY
PROD-000106,STORE-0001,2026-08-31,63,12,HEALTHY
PROD-000106,STORE-0002,2026-08-31,6,16,CRITICAL
PROD-000106,STORE-0003,2026-08-31,127,38,HEALTHY
PROD-000106,STORE-0004,2026-08-31,99,40,HEALTHY
PROD-000106,STORE-0005,2026-08-31,30,21,LOW
PROD-000106,STORE-0006,2026-08-31,198,21,HEALTHY
PROD-000106,STORE-0007,2026-08-31,180,33,HEALTHY
PROD-000106,STORE-0008,2026-08-31,54,44,LOW
PROD-000106,STORE-0009,2026-08-31,73,49,LOW
PROD-000106,STORE-0010,2026-08-31,234,36,HEALTHY
PROD-000106,STORE-0011,2026-08-31,51,12,HEALTHY
PROD-000106,STORE-0012,2026-08-31,34,9,HEALTHY
PROD-000107,STORE-0001,2026-08-31,115,16,HEALTHY
PROD-000107,STORE-0002,2026-08-31,230,50,HEALTHY
PROD-000107,STORE-0003,2026-08-31,113,10,HEALTHY
PROD-000107,STORE-0004,2026-08-31,207,48,HEALTHY
PROD-000107,STORE-0005,2026-08-31,247,25,HEALTHY
PROD-000107,STORE-0006,2026-08-31,170,27,HEALTHY
PROD-000107,STORE-0007,2026-08-31,181,9,HEALTHY
PROD-000107,STORE-0008,2026-08-31,140,39,HEALTHY
PROD-000107,STORE-0009,2026-08-31,74,24,HEALTHY
PROD-000107,STORE-0010,2026-08-31,217,15,HEALTHY
PROD-000107,STORE-0011,2026-08-31,182,50,HEALTHY
PROD-000107,STORE-0012,2026-08-31,237,49,HEALTHY
PROD-000108,STORE-0001,2026-08-31,163,16,HEALTHY
PROD-000108,STORE-0002,2026-08-31,203,28,HEALTHY
PROD-000108,STORE-0003,2026-08-31,130,19,HEALTHY
PROD-000108,STORE-0004,2026-08-31,31,17,LOW
PROD-000108,STORE-0005,2026-08-31,202,13,HEALTHY
PROD-000108,STORE-0006,2026-08-31,60,36,LOW
PROD-000108,STORE-0007,2026-08-31,6,28,CRITICAL
PROD-000108,STORE-0008,2026-08-31,141,41,HEALTHY
PROD-000108,STORE-0009,2026-08-31,94,34,HEALTHY
PROD-000108,STORE-0010,2026-08-31,205,40,HEALTHY
PROD-000108,STORE-0011,2026-08-31,33,44,CRITICAL
PROD-000108,STORE-0012,2026-08-31,226,10,HEALTHY
PROD-000109,STORE-0001,2026-08-31,16,24,CRITICAL
PROD-000109,STORE-0002,2026-08-31,101,50,HEALTHY
PROD-000109,STORE-0003,2026-08-31,184,35,HEALTHY
PROD-000109,STORE-0004,2026-08-31,134,31,HEALTHY
PROD-000109,STORE-0005,2026-08-31,196,31,HEALTHY
PROD-000109,STORE-0006,2026-08-31,210,41,HEALTHY
PROD-000109,STORE-0007,2026-08-31,18,13,LOW
PROD-000109,STORE-0008,2026-08-31,248,25,HEALTHY
PROD-000109,STORE-0009,2026-08-31,164,9,HEALTHY
PROD-000109,STORE-0010,2026-08-31,115,34,HEALTHY
PROD-000109,STORE-0011,2026-08-31,174,38,HEALTHY
PROD-000109,STORE-0012,2026-08-31,88,13,HEALTHY
PROD-000110,STORE-0001,2026-08-31,224,40,HEALTHY
PROD-000110,STORE-0002,2026-08-31,163,42,HEALTHY
PROD-000110,STORE-0003,2026-08-31,46,13,HEALTHY
PROD-000110,STORE-0004,2026-08-31,110,37,HEALTHY
PROD-000110,STORE-0005,2026-08-31,233,8,HEALTHY
PROD-000110,STORE-0006,2026-08-31,212,12,HEALTHY
PROD-000110,STORE-0007,2026-08-31,132,14,HEALTHY
PROD-000110,STORE-0008,2026-08-31,77,15,HEALTHY
PROD-000110,STORE-0009,2026-08-31,41,25,LOW
PROD-000110,STORE-0010,2026-08-31,239,50,HEALTHY
PROD-000110,STORE-0011,2026-08-31,57,27,HEALTHY
PROD-000110,STORE-0012,2026-08-31,242,38,HEALTHY
PROD-000111,STORE-0001,2026-08-31,229,23,HEALTHY
PROD-000111,STORE-0002,2026-08-31,216,10,HEALTHY
